TRADE # TYPE   TICKER   BUY DATE     BUY PRICE SELL DATE    SELL PRICE %PROFIT %LOSS   DAYS

46810  	B	TSN   	6/24/2010	 17.58	7/8/2010	 17.16	      	 -2.39	9
46809  	A	TTWO  	6/24/2010	  9.57	7/8/2010	  9.81	  2.51	      	9
46808  	D	YUM   	6/24/2010	 41.33	7/8/2010	 39.92	      	 -3.41	9
46807  	A	AMZN  	6/25/2010	118.08	7/8/2010	115.21	      	 -2.43	8
46806  	C	APD   	6/25/2010	 67.43	7/8/2010	 68.57	  1.69	      	8
46805  	B	AVP   	6/25/2010	 27.58	7/8/2010	 28.00	  1.52	      	8
46804  	C	BAC   	6/25/2010	 15.25	7/8/2010	 14.88	      	 -2.43	8
46803  	A	BEN   	6/25/2010	 89.93	7/8/2010	 90.18	  0.28	      	8
46802  	C	CAG   	6/25/2010	 24.14	7/8/2010	 23.75	      	 -1.62	8
46801  	D	CCI   	6/25/2010	 38.35	7/8/2010	 38.11	      	 -0.63	8
46800  	A	CMCSK 	6/25/2010	 16.84	7/8/2010	 16.79	      	 -0.30	8
46799  	A	CVX   	6/25/2010	 70.96	7/8/2010	 70.09	      	 -1.23	8
46798  	B	CYN   	6/25/2010	 55.24	7/8/2010	 53.67	      	 -2.84	8
46797  	B	DVN   	6/25/2010	 63.79	7/8/2010	 63.67	      	 -0.19	8
46796  	B	EV    	6/25/2010	 29.03	7/8/2010	 29.51	  1.65	      	8
46795  	A	GCI   	6/25/2010	 14.98	7/8/2010	 14.26	      	 -4.81	8
46794  	A	GLW   	6/25/2010	 17.80	7/8/2010	 17.25	      	 -3.09	8
46793  	A	GMT   	6/25/2010	 27.06	7/8/2010	 27.16	  0.37	      	8
46792  	A	HPQ   	6/25/2010	 45.87	7/8/2010	 45.30	      	 -1.24	8
46791  	A	IFF   	6/25/2010	 44.54	7/8/2010	 44.13	      	 -0.92	8
46790  	A	IM    	6/25/2010	 15.85	7/8/2010	 15.64	      	 -1.32	8
46789  	A	INTC  	6/25/2010	 20.40	7/8/2010	 20.30	      	 -0.49	8
46788  	D	KMB   	6/25/2010	 61.80	7/8/2010	 61.68	      	 -0.19	8
46787  	A	LLL   	6/25/2010	 75.33	7/8/2010	 73.33	      	 -2.65	8
46786  	A	LXK   	6/25/2010	 35.56	7/8/2010	 34.19	      	 -3.85	8
46785  	B	MCD   	6/25/2010	 67.62	7/8/2010	 67.79	  0.25	      	8
46784  	A	MUR   	6/25/2010	 52.42	7/8/2010	 50.85	      	 -3.00	8
46783  	A	OCR   	6/25/2010	 24.22	7/8/2010	 24.17	      	 -0.21	8
46782  	A	ORI   	6/25/2010	 12.67	7/8/2010	 12.71	  0.32	      	8
46781  	A	OXY   	6/25/2010	 81.75	7/8/2010	 80.61	      	 -1.39	8
46780  	A	PFE   	6/25/2010	 14.45	7/8/2010	 14.71	  1.80	      	8
46779  	A	PNC   	6/25/2010	 59.77	7/8/2010	 61.44	  2.79	      	8
46778  	C	SIAL  	6/25/2010	 51.64	7/8/2010	 52.18	  1.05	      	8
46777  	A	TROW  	6/25/2010	 46.27	7/8/2010	 46.53	  0.56	      	8
46776  	B	UNH   	6/25/2010	 29.69	7/8/2010	 29.43	      	 -0.88	8
46775  	A	UNM   	6/25/2010	 22.48	7/8/2010	 22.20	      	 -1.25	8
46774  	B	WCN   	6/25/2010	 34.88	7/8/2010	 35.54	  1.89	      	8
46773  	A	WDC   	6/25/2010	 31.71	7/8/2010	 31.74	  0.09	      	8
46772  	D	WFC   	6/25/2010	 27.12	7/8/2010	 27.00	      	 -0.44	8
46771  	B	WMT   	6/25/2010	 50.03	7/8/2010	 49.02	      	 -2.02	8
46770  	B	XOM   	6/25/2010	 60.14	7/8/2010	 59.10	      	 -1.73	8
46769  	C	AIG   	6/28/2010	 37.20	7/8/2010	 35.55	      	 -4.44	7
46768  	D	BRCM  	6/28/2010	 34.52	7/8/2010	 35.86	  3.88	      	7
46767  	E	CL    	6/28/2010	 79.41	7/8/2010	 81.52	  2.66	      	7
46766  	E	CLX   	6/28/2010	 63.67	7/8/2010	 63.56	      	 -0.17	7
46765  	D	CSCO  	6/28/2010	 22.33	7/8/2010	 22.65	  1.43	      	7
46764  	E	CTL   	6/28/2010	 34.03	7/8/2010	 34.30	  0.79	      	7
46763  	E	DOX   	6/28/2010	 27.08	7/8/2010	 28.04	  3.55	      	7
46762  	C	ELX   	6/28/2010	  9.70	7/8/2010	  9.71	  0.10	      	7
46761  	B	KBH   	6/28/2010	 11.20	7/8/2010	 11.35	  1.34	      	7
46760  	E	KO    	6/28/2010	 50.61	7/8/2010	 51.70	  2.15	      	7
46759  	B	MSFT  	6/28/2010	 24.50	7/8/2010	 24.56	  0.24	      	7
46758  	E	PG    	6/28/2010	 60.10	7/8/2010	 60.97	  1.45	      	7
46757  	E	SLE   	6/28/2010	 14.64	7/8/2010	 14.47	      	 -1.16	7
46756  	A	AA    	6/30/2010	 10.32	7/8/2010	 10.73	  3.97	      	5
46755  	A	AAPL  	6/30/2010	256.74	7/8/2010	262.58	  2.27	      	5
46754  	A	ACI   	6/30/2010	 19.80	7/8/2010	 21.11	  6.62	      	5
46753  	C	AFG   	6/30/2010	 27.48	7/8/2010	 28.50	  3.71	      	5
46752  	B	AJG   	6/30/2010	 24.74	7/8/2010	 25.16	  1.70	      	5
46751  	A	ALTR  	6/30/2010	 24.82	7/8/2010	 26.95	  8.58	      	5
46750  	A	AXP   	6/30/2010	 39.70	7/8/2010	 41.75	  5.16	      	5
46749  	C	BK    	6/30/2010	 25.00	7/8/2010	 26.48	  5.92	      	5
46748  	B	BMC   	6/30/2010	 35.03	7/8/2010	 36.05	  2.91	      	5
46747  	A	BWA   	6/30/2010	 37.70	7/8/2010	 38.92	  3.24	      	5
46746  	A	CAT   	6/30/2010	 60.77	7/8/2010	 62.90	  3.51	      	5
46745  	D	CB    	6/30/2010	 50.40	7/8/2010	 50.88	  0.95	      	5
46744  	A	CCMP  	6/30/2010	 34.90	7/8/2010	 35.96	  3.04	      	5
46743  	A	COF   	6/30/2010	 40.72	7/8/2010	 42.80	  5.11	      	5
46742  	A	CTSH  	6/30/2010	 50.34	7/8/2010	 52.10	  3.50	      	5
46741  	A	DE    	6/30/2010	 56.15	7/8/2010	 56.99	  1.50	      	5
46740  	A	EOG   	6/30/2010	100.25	7/8/2010	105.31	  5.05	      	5
46739  	A	FDX   	6/30/2010	 71.51	7/8/2010	 73.88	  3.31	      	5
46738  	A	FITB  	6/30/2010	 12.93	7/8/2010	 13.10	  1.31	      	5
46737  	A	HAR   	6/30/2010	 30.14	7/8/2010	 31.54	  4.64	      	5
46736  	A	HON   	6/30/2010	 38.83	7/8/2010	 40.64	  4.66	      	5
46735  	E	IBM   	6/30/2010	124.75	7/8/2010	127.37	  2.10	      	5
46734  	A	INTU  	6/30/2010	 34.91	7/8/2010	 35.97	  3.04	      	5
46733  	A	ITT   	6/30/2010	 44.43	7/8/2010	 46.45	  4.55	      	5
46732  	A	ITW   	6/30/2010	 41.13	7/8/2010	 42.73	  3.89	      	5
46731  	A	JPM   	6/30/2010	 36.95	7/8/2010	 38.74	  4.84	      	5
46730  	D	KLAC  	6/30/2010	 28.38	7/8/2010	 28.90	  1.83	      	5
46729  	A	MAS   	6/30/2010	 11.23	7/8/2010	 11.40	  1.51	      	5
46728  	C	MCHP  	6/30/2010	 27.92	7/8/2010	 29.24	  4.73	      	5
46727  	A	MEE   	6/30/2010	 27.96	7/8/2010	 29.60	  5.87	      	5
46726  	A	MET   	6/30/2010	 38.00	7/8/2010	 39.00	  2.63	      	5
46725  	A	MRO   	6/30/2010	 31.37	7/8/2010	 32.46	  3.47	      	5
46724  	A	MYL   	6/30/2010	 17.11	7/8/2010	 17.50	  2.28	      	5
46723  	D	NUE   	6/30/2010	 38.40	7/8/2010	 39.31	  2.37	      	5
46722  	A	PHG   	6/30/2010	 29.98	7/8/2010	 31.32	  4.47	      	5
46721  	D	PRE   	6/30/2010	 70.13	7/8/2010	 72.35	  3.17	      	5
46720  	E	QCOM  	6/30/2010	 33.01	7/8/2010	 33.76	  2.27	      	5
46719  	A	RHT   	6/30/2010	 29.35	7/8/2010	 30.94	  5.42	      	5
46718  	A	RL    	6/30/2010	 72.93	7/8/2010	 76.20	  4.48	      	5
46717  	C	RSG   	6/30/2010	 29.46	7/8/2010	 30.34	  2.99	      	5
46716  	A	RSH   	6/30/2010	 19.74	7/8/2010	 21.05	  6.64	      	5
46715  	A	SLM   	6/30/2010	 10.57	7/8/2010	 11.03	  4.35	      	5
46714  	A	SNDK  	6/30/2010	 43.17	7/8/2010	 44.45	  2.97	      	5
46713  	B	STZ   	6/30/2010	 15.34	7/8/2010	 16.17	  5.41	      	5
46712  	A	UPS   	6/30/2010	 57.23	7/8/2010	 59.74	  4.39	      	5
46711  	C	UTX   	6/30/2010	 64.78	7/8/2010	 67.10	  3.58	      	5
46710  	A	WFT   	6/30/2010	 13.34	7/8/2010	 14.26	  6.90	      	5
46709  	A	X     	6/30/2010	 39.00	7/8/2010	 41.01	  5.15	      	5
46708  	A	XL    	6/30/2010	 16.08	7/8/2010	 17.04	  5.97	      	5
46707  	C	XRAY  	6/30/2010	 29.96	7/8/2010	 30.63	  2.24	      	5
46706  	A	YHOO  	6/30/2010	 13.97	7/8/2010	 14.41	  3.15	      	5
46705  	A	ZION  	6/30/2010	 22.01	7/8/2010	 22.82	  3.68	      	5
46704  	C	GIS   	7/1/2010	 35.47	7/8/2010	 36.34	  2.45	      	4
46703  	C	AZO   	7/2/2010	194.80	7/8/2010	198.05	  1.67	      	3
46702  	B	BCR   	7/2/2010	 76.29	7/8/2010	 78.68	  3.13	      	3
46701  	B	BOH   	7/2/2010	 47.19	7/8/2010	 48.73	  3.26	      	3
46700  	A	CRUS  	7/2/2010	 15.28	7/8/2010	 17.74	 16.10	      	3
46699  	A	JKHY  	7/2/2010	 23.64	7/8/2010	 24.17	  2.24	      	3
46698  	D	KMP   	7/2/2010	 64.28	7/8/2010	 66.47	  3.41	      	3
46697  	A	LEN   	7/2/2010	 14.10	7/8/2010	 14.56	  3.26	      	3
46696  	A	LLTC  	7/2/2010	 27.72	7/8/2010	 29.77	  7.40	      	3
46695  	C	MCK   	7/2/2010	 66.91	7/8/2010	 68.36	  2.17	      	3
46694  	A	MMC   	7/2/2010	 22.41	7/8/2010	 22.95	  2.41	      	3
46693  	B	MRK   	7/2/2010	 34.42	7/8/2010	 35.80	  4.01	      	3
46692  	A	MRX   	7/2/2010	 21.80	7/8/2010	 22.82	  4.68	      	3
46691  	A	RMBS  	7/2/2010	 17.66	7/8/2010	 17.99	  1.87	      	3
46690  	A	SNPS  	7/2/2010	 20.75	7/8/2010	 21.63	  4.24	      	3
46689  	A	STE   	7/2/2010	 30.81	7/8/2010	 31.39	  1.88	      	3
46688  	A	STI   	7/2/2010	 22.82	7/8/2010	 24.93	  9.25	      	3
46687  	B	STJ   	7/2/2010	 35.33	7/8/2010	 36.48	  3.26	      	3
46686  	A	TCB   	7/2/2010	 15.95	7/8/2010	 16.72	  4.83	      	3
46685  	A	TMK   	7/2/2010	 49.16	7/8/2010	 51.72	  5.21	      	3
46684  	B	WPI   	7/2/2010	 40.81	7/8/2010	 42.11	  3.19	      	3
46683  	A	ADM   	7/6/2010	 25.68	7/8/2010	 26.62	  3.66	      	2
46682  	B	PTV   	6/23/2010	 28.38	7/7/2010	 28.31	      	 -0.25	9
46681  	D	ROST  	6/23/2010	 55.28	7/7/2010	 54.56	      	 -1.30	9
46680  	A	APC   	6/25/2010	 37.29	7/7/2010	 39.48	  5.87	      	7
46679  	B	ORCL  	6/25/2010	 23.15	7/7/2010	 22.70	      	 -1.94	7
46678  	E	LLY   	6/30/2010	 33.61	7/7/2010	 34.05	  1.31	      	4
46677  	E	TEF   	6/30/2010	 55.35	7/7/2010	 59.93	  8.27	      	4
46676  	C	BMY   	7/1/2010	 24.87	7/7/2010	 25.22	  1.41	      	3
46675  	B	CERN  	7/2/2010	 75.63	7/7/2010	 77.76	  2.82	      	2
46674  	B	OGE   	7/2/2010	 36.27	7/7/2010	 36.72	  1.24	      	2
46673  	A	THO   	6/11/2010	 25.07	7/6/2010	 27.19	  8.46	      	16
46672  	A	NOK   	6/17/2010	  8.82	7/6/2010	  8.57	      	 -2.83	12
46671  	A	JNPR  	6/25/2010	 23.78	7/6/2010	 24.71	  3.91	      	6
46670  	A	HAL   	6/30/2010	 24.48	7/6/2010	 26.59	  8.62	      	3
46669  	A	GENZ  	7/2/2010	 50.82	7/6/2010	 51.70	  1.73	      	1
46668  	A	BP    	6/2/2010	 37.10	7/2/2010	 29.86	      	-19.51	22
46667  	E	PSS   	6/22/2010	 18.05	7/2/2010	 16.73	      	 -7.31	8
46666  	A	DF    	6/24/2010	 10.43	7/2/2010	 10.31	      	 -1.15	6
46665  	C	BJ    	6/25/2010	 37.31	7/2/2010	 44.17	 18.39	      	5
46664  	A	NE    	6/25/2010	 28.78	7/1/2010	 31.00	  7.71	      	4
46663  	E	EXBD  	6/22/2010	 27.51	6/29/2010	 27.22	      	 -1.05	5
46662  	A	ABFS  	6/23/2010	 19.99	6/29/2010	 20.49	  2.50	      	4
46661  	C	HRB   	6/23/2010	 15.22	6/29/2010	 16.02	  5.26	      	4
46660  	E	PPL   	6/23/2010	 24.40	6/29/2010	 25.24	  3.44	      	4
46659  	A	TMK   	6/25/2010	 50.44	6/29/2010	 51.40	  1.90	      	2
46658  	B	XTO   	6/25/2010	 42.68	6/29/2010	 41.12	      	 -3.66	2
46657  	B	URBN  	6/23/2010	 34.72	6/28/2010	 36.03	  3.77	      	3
46656  	C	ALL   	6/25/2010	 29.73	6/28/2010	 30.82	  3.67	      	1
46655  	A	MET   	6/25/2010	 39.44	6/28/2010	 41.01	  3.98	      	1
46654  	A	RMBS  	6/10/2010	 18.40	6/22/2010	 19.21	  4.40	      	8
46653  	A	WAG   	6/7/2010	 30.00	6/21/2010	 30.53	  1.77	      	10
46652  	A	WGO   	6/8/2010	 10.99	6/18/2010	 12.51	 13.83	      	8
46651  	A	TTWO  	6/10/2010	  9.87	6/18/2010	 10.31	  4.46	      	6
46650  	A	COCO  	5/26/2010	 13.93	6/17/2010	 12.09	      	-13.21	15
46649  	A	NDN   	6/8/2010	 13.39	6/17/2010	 14.00	  4.56	      	7
46648  	A	GS    	6/9/2010	138.89	6/17/2010	136.91	      	 -1.43	6
46647  	A	KBH   	5/7/2010	 17.35	6/16/2010	 12.96	      	-25.30	27
46646  	A	SONC  	5/21/2010	 10.68	6/16/2010	  9.59	      	-10.21	17
46645  	A	SWY   	5/21/2010	 22.27	6/16/2010	 21.17	      	 -4.94	17
46644  	A	APC   	6/2/2010	 43.08	6/16/2010	 43.70	  1.44	      	10
46643  	A	DHI   	6/7/2010	 11.42	6/16/2010	 11.20	      	 -1.93	7
46642  	A	FHN   	6/7/2010	 11.85	6/16/2010	 11.93	  0.68	      	7
46641  	A	NOK   	6/7/2010	  9.56	6/16/2010	  8.77	      	 -8.26	7
46640  	A	ADSK  	6/8/2010	 26.60	6/16/2010	 28.32	  6.47	      	6
46639  	A	CVS   	6/8/2010	 31.00	6/16/2010	 31.99	  3.19	      	6
46638  	A	EAT   	6/8/2010	 15.78	6/16/2010	 16.56	  4.94	      	6
46637  	A	GD    	6/8/2010	 62.05	6/16/2010	 66.12	  6.56	      	6
46636  	A	VMC   	6/8/2010	 46.02	6/16/2010	 47.32	  2.82	      	6
46635  	A	BBOX  	6/9/2010	 28.42	6/16/2010	 29.41	  3.48	      	5
46634  	A	BIO   	6/9/2010	 87.74	6/16/2010	 88.85	  1.27	      	5
46633  	A	CERN  	6/9/2010	 80.00	6/16/2010	 81.98	  2.47	      	5
46632  	A	CY    	6/9/2010	 10.74	6/16/2010	 11.46	  6.70	      	5
46631  	A	GE    	6/9/2010	 15.58	6/16/2010	 15.71	  0.83	      	5
46630  	A	GGC   	6/9/2010	 15.05	6/16/2010	 16.90	 12.29	      	5
46629  	A	LLL   	6/9/2010	 79.68	6/16/2010	 81.96	  2.86	      	5
46628  	A	MYL   	6/9/2010	 17.98	6/16/2010	 18.02	  0.22	      	5
46627  	A	NVDA  	6/9/2010	 11.25	6/16/2010	 11.80	  4.89	      	5
46626  	A	QLGC  	6/9/2010	 16.77	6/16/2010	 17.70	  5.55	      	5
46625  	A	XRAY  	6/9/2010	 30.84	6/16/2010	 31.30	  1.49	      	5
46624  	A	REGN  	6/10/2010	 25.45	6/16/2010	 27.48	  7.98	      	4
46623  	A	ATK   	5/10/2010	 80.98	6/15/2010	 67.19	      	-17.03	25
46622  	A	MDT   	5/21/2010	 39.60	6/15/2010	 39.19	      	 -1.04	16
46621  	A	SRDX  	5/21/2010	 16.95	6/15/2010	 16.65	      	 -1.77	16
46620  	B	FDO   	6/4/2010	 38.16	6/15/2010	 39.10	  2.46	      	7
46619  	A	ETH   	6/7/2010	 17.74	6/15/2010	 18.34	  3.38	      	6
46618  	A	FRED  	6/7/2010	 12.54	6/15/2010	 12.40	      	 -1.12	6
46617  	A	MDC   	6/7/2010	 28.68	6/15/2010	 29.11	  1.50	      	6
46616  	A	MHK   	6/7/2010	 51.17	6/15/2010	 53.89	  5.32	      	6
46615  	A	WSM   	6/7/2010	 27.45	6/15/2010	 28.25	  2.91	      	6
46614  	A	RYL   	6/8/2010	 16.17	6/15/2010	 16.95	  4.82	      	5
46613  	A	AVID  	6/9/2010	 12.51	6/15/2010	 13.18	  5.36	      	4
46612  	A	BDX   	6/9/2010	 68.83	6/15/2010	 70.26	  2.08	      	4
46611  	A	CVC   	6/9/2010	 23.36	6/15/2010	 24.60	  5.31	      	4
46610  	E	FLIR  	6/9/2010	 27.15	6/15/2010	 28.04	  3.28	      	4
46609  	A	GILD  	6/9/2010	 33.56	6/15/2010	 34.87	  3.90	      	4
46608  	A	INTC  	6/9/2010	 20.38	6/15/2010	 21.11	  3.58	      	4
46607  	A	SNDK  	6/9/2010	 43.32	6/15/2010	 47.80	 10.34	      	4
46606  	A	BEN   	5/7/2010	107.24	6/14/2010	 93.90	      	-12.44	25
46605  	A	CVG   	5/7/2010	 11.84	6/14/2010	 10.37	      	-12.42	25
46604  	A	CHS   	5/20/2010	 11.63	6/14/2010	 11.64	  0.09	      	16
46603  	A	ABFS  	5/21/2010	 25.58	6/14/2010	 22.60	      	-11.65	15
46602  	A	DOX   	5/21/2010	 29.37	6/14/2010	 27.72	      	 -5.62	15
46601  	A	ELX   	5/21/2010	 11.02	6/14/2010	 10.15	      	 -7.89	15
46600  	A	ITT   	5/21/2010	 46.73	6/14/2010	 47.02	  0.62	      	15
46599  	A	STE   	5/21/2010	 31.62	6/14/2010	 31.69	  0.22	      	15
46598  	A	TBL   	5/21/2010	 18.77	6/14/2010	 19.47	  3.73	      	15
46597  	A	WPO   	5/21/2010	494.99	6/14/2010	449.78	      	 -9.13	15
46596  	A	CECO  	5/27/2010	 27.64	6/14/2010	 26.88	      	 -2.75	11
46595  	A	MAS   	6/2/2010	 12.65	6/14/2010	 12.59	      	 -0.47	8
46594  	A	X     	6/7/2010	 41.99	6/14/2010	 46.05	  9.67	      	5
46593  	A	BGG   	6/8/2010	 19.23	6/14/2010	 20.22	  5.15	      	4
46592  	A	ERTS  	6/8/2010	 15.35	6/14/2010	 16.38	  6.71	      	4
46591  	A	FCX   	6/8/2010	 59.01	6/14/2010	 67.00	 13.54	      	4
46590  	A	GR    	6/8/2010	 64.00	6/14/2010	 68.66	  7.28	      	4
46589  	A	MCRL  	6/8/2010	 10.06	6/14/2010	 10.86	  7.95	      	4
46588  	A	RIMM  	6/8/2010	 57.07	6/14/2010	 60.29	  5.64	      	4
46587  	A	ADI   	6/9/2010	 28.41	6/14/2010	 29.43	  3.59	      	3
46586  	A	AMAT  	6/9/2010	 12.42	6/14/2010	 12.81	  3.14	      	3
46585  	E	BAX   	6/9/2010	 41.05	6/14/2010	 41.81	  1.85	      	3
46584  	A	CAKE  	6/9/2010	 24.15	6/14/2010	 25.31	  4.80	      	3
46583  	A	CREE  	6/9/2010	 62.52	6/14/2010	 65.42	  4.64	      	3
46582  	A	CRUS  	6/9/2010	 13.31	6/14/2010	 14.47	  8.72	      	3
46581  	A	CVD   	6/9/2010	 51.10	6/14/2010	 53.62	  4.93	      	3
46580  	A	DELL  	6/9/2010	 12.81	6/14/2010	 13.30	  3.83	      	3
46579  	A	FCS   	6/9/2010	  8.89	6/14/2010	  9.57	  7.65	      	3
46578  	A	JCI   	6/9/2010	 26.10	6/14/2010	 27.89	  6.86	      	3
46577  	A	LLTC  	6/9/2010	 26.70	6/14/2010	 27.95	  4.68	      	3
46576  	A	LXK   	6/9/2010	 36.02	6/14/2010	 37.67	  4.58	      	3
46575  	A	MRX   	6/9/2010	 21.59	6/14/2010	 23.42	  8.48	      	3
46574  	A	NSM   	6/9/2010	 13.32	6/14/2010	 14.40	  8.11	      	3
46573  	A	RTN   	6/9/2010	 50.81	6/14/2010	 52.01	  2.36	      	3
46572  	A	SFD   	6/9/2010	 16.60	6/14/2010	 17.26	  3.98	      	3
46571  	E	TECH  	6/9/2010	 58.11	6/14/2010	 59.82	  2.94	      	3
46570  	A	TER   	6/9/2010	 10.09	6/14/2010	 10.67	  5.75	      	3
46569  	D	DO    	5/3/2010	 79.09	6/11/2010	 61.29	      	-22.51	28
46568  	C	NE    	5/3/2010	 39.58	6/11/2010	 29.41	      	-25.69	28
46567  	A	SII   	5/6/2010	 45.06	6/11/2010	 39.45	      	-12.45	25
46566  	A	SLB   	5/6/2010	 67.12	6/11/2010	 58.34	      	-13.08	25
46565  	A	WFT   	5/6/2010	 16.51	6/11/2010	 13.38	      	-18.96	25
46564  	A	BHI   	5/7/2010	 45.94	6/11/2010	 42.00	      	 -8.58	24
46563  	A	JNS   	5/7/2010	 12.48	6/11/2010	 10.30	      	-17.47	24
46562  	A	KR    	5/21/2010	 21.35	6/11/2010	 19.60	      	 -8.20	14
46561  	A	LAMR  	5/21/2010	 28.47	6/11/2010	 28.18	      	 -1.02	14
46560  	A	RE    	5/21/2010	 72.92	6/11/2010	 70.70	      	 -3.04	14
46559  	A	TDW   	5/21/2010	 42.11	6/11/2010	 41.15	      	 -2.28	14
46558  	A	HAL   	6/2/2010	 22.00	6/11/2010	 23.91	  8.68	      	7
46557  	A	MCO   	6/2/2010	 19.42	6/11/2010	 19.18	      	 -1.24	7
46556  	C	BBY   	6/3/2010	 40.22	6/11/2010	 40.04	      	 -0.45	6
46555  	A	AVY   	6/7/2010	 32.11	6/11/2010	 32.75	  1.99	      	4
46554  	A	BVF   	6/7/2010	 14.21	6/11/2010	 14.30	  0.63	      	4
46553  	A	DDS   	6/7/2010	 25.48	6/11/2010	 25.84	  1.41	      	4
46552  	A	DNB   	6/7/2010	 70.28	6/11/2010	 70.77	  0.70	      	4
46551  	A	JCP   	6/7/2010	 25.45	6/11/2010	 25.77	  1.26	      	4
46550  	A	LMT   	6/7/2010	 77.75	6/11/2010	 77.43	      	 -0.41	4
46549  	A	NOC   	6/7/2010	 58.35	6/11/2010	 58.30	      	 -0.09	4
46548  	A	RHI   	6/7/2010	 23.72	6/11/2010	 23.92	  0.84	      	4
46547  	A	SCHL  	6/7/2010	 24.76	6/11/2010	 25.16	  1.62	      	4
46546  	A	BC    	6/8/2010	 14.90	6/11/2010	 16.04	  7.65	      	3
46545  	A	DLTR  	6/8/2010	 60.54	6/11/2010	 62.33	  2.96	      	3
46544  	A	FRX   	6/8/2010	 24.62	6/11/2010	 25.53	  3.70	      	3
46543  	A	HAR   	6/8/2010	 28.65	6/11/2010	 31.62	 10.37	      	3
46542  	A	JNY   	6/8/2010	 17.32	6/11/2010	 18.50	  6.81	      	3
46541  	A	PII   	6/8/2010	 54.80	6/11/2010	 58.88	  7.45	      	3
46540  	A	UPS   	6/8/2010	 58.25	6/11/2010	 60.22	  3.38	      	3
46539  	A	AFG   	6/9/2010	 26.92	6/11/2010	 27.60	  2.53	      	2
46538  	A	AMZN  	6/9/2010	120.30	6/11/2010	121.40	  0.91	      	2
46537  	A	ANN   	6/9/2010	 20.13	6/11/2010	 20.70	  2.83	      	2
46536  	A	DISH  	6/9/2010	 20.15	6/11/2010	 20.57	  2.08	      	2
46535  	A	FDS   	6/9/2010	 66.18	6/11/2010	 66.85	  1.01	      	2
46534  	A	HAS   	6/9/2010	 38.46	6/11/2010	 40.27	  4.71	      	2
46533  	A	HRB   	6/9/2010	 15.70	6/11/2010	 15.75	  0.32	      	2
46532  	A	IGT   	6/9/2010	 18.67	6/11/2010	 18.90	  1.23	      	2
46531  	A	IRF   	6/9/2010	 19.38	6/11/2010	 19.95	  2.94	      	2
46530  	A	ISIL  	6/9/2010	 12.85	6/11/2010	 13.15	  2.33	      	2
46529  	A	JBHT  	6/9/2010	 32.65	6/11/2010	 33.49	  2.57	      	2
46528  	A	LZB   	6/9/2010	 10.46	6/11/2010	 11.93	 14.05	      	2
46527  	A	MMC   	6/9/2010	 21.05	6/11/2010	 21.48	  2.04	      	2
46526  	A	MMM   	6/9/2010	 75.06	6/11/2010	 76.74	  2.24	      	2
46525  	A	NVLS  	6/9/2010	 24.73	6/11/2010	 25.88	  4.65	      	2
46524  	A	NVR   	6/9/2010	647.70	6/11/2010	660.69	  2.01	      	2
46523  	A	PFCB  	6/9/2010	 42.99	6/11/2010	 43.53	  1.26	      	2
46522  	A	SEIC  	6/9/2010	 20.33	6/11/2010	 20.66	  1.62	      	2
46521  	A	TXN   	6/9/2010	 24.27	6/11/2010	 24.27	  0.00	  0.00	2
46520  	A	UHS   	6/9/2010	 40.65	6/11/2010	 41.45	  1.97	      	2
46519  	A	WFC   	6/9/2010	 27.95	6/11/2010	 27.67	      	 -1.00	2
46518  	A	XRX   	6/9/2010	  8.61	6/11/2010	  8.91	  3.48	      	2
46517  	A	PLL   	6/9/2010	 34.88	6/10/2010	 36.06	  3.38	      	1
46516  	A	EXC   	5/7/2010	 41.60	6/9/2010	 38.69	      	 -7.00	22
46515  	C	ERTS  	5/5/2010	 19.39	6/4/2010	 16.47	      	-15.06	21
46514  	A	ED    	5/7/2010	 44.88	6/4/2010	 42.35	      	 -5.64	19
46513  	A	LLL   	5/7/2010	 89.60	6/4/2010	 81.82	      	 -8.68	19
46512  	A	CELG  	5/21/2010	 54.81	6/4/2010	 52.54	      	 -4.14	9
46511  	A	CL    	5/21/2010	 79.87	6/4/2010	 78.14	      	 -2.17	9
46510  	A	FPL   	5/21/2010	 49.55	6/4/2010	 49.41	      	 -0.28	9
46509  	A	JNJ   	5/21/2010	 59.78	6/4/2010	 58.95	      	 -1.39	9
46508  	A	MO    	5/21/2010	 20.45	6/4/2010	 20.40	      	 -0.24	9
46507  	A	RHI   	5/21/2010	 24.12	6/4/2010	 24.52	  1.66	      	9
46506  	A	SEE   	5/21/2010	 20.47	6/4/2010	 20.41	      	 -0.29	9
46505  	A	SUP   	5/21/2010	 14.54	6/4/2010	 14.48	      	 -0.41	9
46504  	A	SYMC  	5/21/2010	 14.61	6/4/2010	 14.27	      	 -2.33	9
46503  	A	THO   	5/21/2010	 30.07	6/4/2010	 28.75	      	 -4.39	9
46502  	A	WGO   	5/21/2010	 12.14	6/4/2010	 12.23	  0.74	      	9
46501  	B	CPKI  	5/24/2010	 19.48	6/4/2010	 17.76	      	 -8.83	8
46500  	A	DELL  	5/24/2010	 13.42	6/4/2010	 13.34	      	 -0.60	8
46499  	B	HNZ   	5/26/2010	 44.65	6/4/2010	 44.32	      	 -0.74	6
46498  	E	BDX   	4/23/2010	 77.55	6/3/2010	 72.48	      	 -6.54	28
46497  	B	MHP   	5/5/2010	 32.28	6/3/2010	 28.01	      	-13.23	20
46496  	D	MSFT  	5/5/2010	 29.77	6/3/2010	 26.54	      	-10.85	20
